mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_0_max,mfcc_1_max,mfcc_2_max,mfcc_3_max,mfcc_4_max,mfcc_5_max,mfcc_6_max,mfcc_7_max,mfcc_8_max,mfcc_9_max,mfcc_10_max,mfcc_11_max,mfcc_12_max,mfcc_0_min,mfcc_1_min,mfcc_2_min,mfcc_3_min,mfcc_4_min,mfcc_5_min,mfcc_6_min,mfcc_7_min,mfcc_8_min,mfcc_9_min,mfcc_10_min,mfcc_11_min,mfcc_12_min,mfcc_0_median,mfcc_1_median,mfcc_2_median,mfcc_3_median,mfcc_4_median,mfcc_5_median,mfcc_6_median,mfcc_7_median,mfcc_8_median,mfcc_9_median,mfcc_10_median,mfcc_11_median,mfcc_12_median,mfcc_0_skew,mfcc_1_skew,mfcc_2_skew,mfcc_3_skew,mfcc_4_skew,mfcc_5_skew,mfcc_6_skew,mfcc_7_skew,mfcc_8_skew,mfcc_9_skew,mfcc_10_skew,mfcc_11_skew,mfcc_12_skew,mfcc_0_kurt,mfcc_1_kurt,mfcc_2_kurt,mfcc_3_kurt,mfcc_4_kurt,mfcc_5_kurt,mfcc_6_kurt,mfcc_7_kurt,mfcc_8_kurt,mfcc_9_kurt,mfcc_10_kurt,mfcc_11_kurt,mfcc_12_kurt,label,arquivo_origem
-336.28726,81.7389,-22.093285,26.32365,10.342135,4.0141687,-19.788603,9.859466,10.512226,3.2245705,-2.056366,3.6900766,5.133375,24.954685,8.733374,13.147267,9.033242,11.762439,10.179502,10.082112,11.691083,10.260816,10.954041,10.080696,9.439523,10.662972,-305.7247,117.5204,23.103481,59.696625,49.429863,32.136932,10.581587,45.779274,41.70056,29.394377,22.303799,29.403732,26.549591,-734.7861,0.0,-63.872955,0.0,-20.200611,-21.148117,-52.248245,-21.409645,-14.473013,-32.33924,-28.821804,-22.504583,-26.604975,-335.0203,80.88823,-21.550106,25.788177,9.3216,4.3958654,-18.747921,8.52694,9.272871,5.1927176,-1.4898591,3.1541257,5.778735,-11.943633,-0.74372226,-0.19569454,0.35532123,0.41682124,0.091556415,-0.28926647,0.3719618,0.46849582,-0.5502574,-0.05458982,-0.029191699,-0.4230152,175.71735,12.309469,0.3359785,0.9669409,0.23759317,-0.31581497,0.05594945,-0.039716005,-0.084347725,0.14289069,-0.49203992,-0.36930704,-0.40121484,1,XC7957 - sabiá-laranjeira - Turdus rufiventris.wav
-312.6977,24.309752,-6.2549515,13.4434395,7.46876,9.762045,-12.9145975,5.9246683,1.3614899,10.752622,-6.441318,7.5196757,-1.8312002,142.1833,10.031217,10.322135,8.057668,8.605257,8.36372,8.157142,8.660147,6.7350273,9.445809,6.6483817,8.609405,6.21034,-240.10182,57.21737,31.900398,43.206535,37.34471,33.449898,2.8400373,29.893951,26.222855,34.997192,11.336071,34.009354,15.496197,-736.47864,-2.8228264,-40.499336,-4.1162624,-10.747396,-7.271693,-38.883705,-15.810108,-16.833359,-13.044863,-27.683495,-16.13772,-19.97794,-265.93326,25.668972,-4.8873363,14.077236,6.6084223,9.504213,-12.721345,5.236804,0.16994071,11.384619,-6.109933,6.9579325,-0.7366364,-2.623572,-1.0696241,-0.29680306,0.07620882,0.65373325,0.47004834,-0.24522403,0.3096765,0.4433944,0.10988441,-0.23685332,0.23350222,-0.33764595,4.9318748,1.4918575,0.46203136,-0.058932066,0.34727287,-0.3332944,-0.2527063,-0.113827944,0.42393446,-0.56921744,-0.34794283,-0.34509087,-0.13203049,1,AUG_0_XC7957 - sabiá-laranjeira - Turdus rufiventris.wav
-243.53792,17.329603,0.025811732,8.226914,13.474101,1.571987,-7.0290847,2.7280202,8.228287,2.9374406,-0.8878269,3.1129358,4.8125734,7.609216,6.082352,9.844889,6.246032,8.334508,7.157634,7.1081634,7.5813622,7.26225,7.721032,7.2132015,7.27017,7.0750675,-219.4343,52.132065,35.4971,33.209312,45.041706,24.117495,13.164017,21.983948,33.269722,24.33588,20.217913,24.018219,23.86753,-321.40295,-10.8356,-32.620674,-8.744986,-6.842285,-18.346272,-32.585648,-19.89472,-6.7404428,-17.752424,-24.252743,-17.326365,-17.215633,-243.70192,16.74839,0.5013868,7.3258224,12.948244,1.4169416,-6.2893677,2.1006622,6.8469024,3.4717522,-0.18708715,3.0463943,4.888397,-1.8582492,0.7747694,-0.13577284,0.4361707,0.48575112,0.0737058,-0.47533542,0.17536002,0.6324533,-0.18065314,-0.23835161,-0.1437387,-0.15658754,19.419703,3.4361372,0.45051908,0.3551166,0.42104888,0.052708626,0.28558803,0.02630663,-0.028283358,-0.0525558,-0.16288829,-0.13773298,-0.42433953,1,AUG_1_XC7957 - sabiá-laranjeira - Turdus rufiventris.wav
-274.4099,7.149013,-0.8936673,5.788899,9.583325,0.5813168,-4.2832513,2.0539737,5.4827423,1.3903196,-0.3850171,2.5771127,3.7806747,165.63834,5.5893006,8.059603,5.3139358,7.6183786,5.920994,6.372102,5.954096,6.451592,5.8248267,6.437438,5.778067,6.4625535,-192.51913,38.460625,32.44718,27.39048,33.87498,18.95183,14.100748,20.660404,29.568693,17.838226,17.049213,22.571186,22.68462,-745.1046,-10.275557,-26.861431,-7.3396654,-5.420688,-16.74338,-32.63255,-15.503492,-8.477686,-16.391544,-17.941837,-18.709152,-17.23223,-216.72267,6.8902464,0.0,5.074175,9.147645,0.020779073,-3.2895136,0.9357473,4.3348083,1.1735206,0.0,1.7159905,3.222012,-2.4787908,0.83823866,-0.22558506,0.56247663,0.593156,-0.015033359,-0.7390289,0.4426368,0.83211726,-0.19605905,-0.29029432,0.027980829,0.011858926,4.1712823,2.0270648,0.9581466,0.25023556,-0.0047063828,0.40533328,1.028614,0.47558832,0.35390258,0.3761096,-0.18054128,0.2592466,-0.289011,1,AUG_2_XC7957 - sabiá-laranjeira - Turdus rufiventris.wav
-206.64426,4.723311,-0.34817797,6.201444,9.796334,0.7247913,-4.2180986,2.4577181,5.868962,1.0255741,-0.5299155,2.913822,3.858033,6.1353946,5.3086786,7.9362364,5.1435485,6.6396766,5.7836967,6.0176516,6.073318,6.4390664,6.29473,6.405863,5.811889,6.547666,-186.06752,31.537691,29.422832,26.988346,33.765854,18.584984,10.360203,23.656805,30.352966,18.840988,18.134289,16.89193,21.994263,-254.45572,-12.930854,-28.941292,-8.279124,-8.366446,-19.532236,-26.17758,-16.926846,-10.676195,-18.363811,-21.308178,-14.967762,-15.244873,-206.70776,4.1936827,-0.08345464,6.0629854,9.204849,0.7762599,-3.885911,1.9061344,5.2042127,1.403866,-0.0076910853,3.0470326,4.209812,-0.53866345,0.687648,-0.065005966,0.3460015,0.67123276,-0.13944763,-0.43601492,0.243049,0.5134895,-0.22416861,-0.18839927,-0.22346841,-0.20636909,6.156348,1.8938298,0.59874034,0.563524,0.8738756,0.21771765,0.31838918,0.4185207,0.19751239,0.37671185,-0.117844105,0.019780397,-0.20407605,1,AUG_3_XC7957 - sabiá-laranjeira - Turdus rufiventris.wav
-511.52145,103.10006,-1.7342762,24.79321,6.4319305,15.964666,6.3972025,7.982337,9.1007595,5.472461,-0.40364584,2.1306317,2.9478989,37.37141,17.917904,17.722662,8.939287,10.985393,8.350429,8.297654,8.723766,7.418938,8.351335,7.1993203,6.717193,6.2552376,-364.81293,173.17023,47.696922,59.266003,47.1576,50.17907,23.524845,35.812885,38.10488,39.00566,27.631165,22.439207,21.730225,-821.82697,0.0,-58.622158,-3.1358378,-19.298168,0.0,-23.956604,-32.21619,-15.567196,-19.466726,-25.346478,-25.437473,-20.779175,-521.2997,104.4043,5.4926815,24.066406,3.1792512,13.817356,8.221283,10.031559,8.607648,3.875531,-0.6375438,2.7768967,2.9981248,-1.1748946,-0.31764743,-0.947053,0.3484187,1.1466444,1.2603943,-1.073233,-1.3459458,0.45044023,1.3347062,0.3279817,-0.7748003,-0.31412935,15.820646,5.9371967,0.07215476,1.2305102,0.93348145,1.3922391,1.0197339,2.7365751,1.3975172,3.159624,1.6570759,2.223401,1.2718458,1,XC832979 - sabiá-laranjeira - Turdus rufiventris.wav
-332.2472,16.010305,-15.55729,19.326187,-14.604901,18.89319,-15.364686,17.472452,-15.015444,17.250776,-14.692431,16.355274,-13.9636345,191.8869,7.494527,7.2669487,8.480127,6.6967454,8.064604,6.8144875,7.506494,6.566138,7.3972673,6.374036,7.0484166,6.171729,-233.09387,48.643944,7.106618,45.782692,1.9455051,40.178288,2.4305315,35.568573,0.0,30.838816,0.0,29.972225,0.0,-825.39056,-1.557405,-28.022804,-2.5312037,-27.37338,0.0,-31.472818,0.0,-30.275448,0.0,-29.411709,0.0,-25.2658,-257.9583,17.477356,-17.684528,21.287354,-16.424644,21.016174,-17.287472,19.472958,-16.836697,19.251432,-16.420956,18.227976,-15.407138,-2.1714277,-0.6648223,1.184837,-1.2222006,1.1934028,-1.4065264,1.3164214,-1.4033813,1.311385,-1.4284213,1.3505296,-1.399581,1.2729143,2.7302032,1.3822155,0.3885908,1.1751914,0.47254372,1.3808975,0.801538,1.1532278,0.9074986,1.1408448,0.99311566,1.0834122,0.7853925,1,AUG_0_XC832979 - sabiá-laranjeira - Turdus rufiventris.wav
-511.52145,103.10006,-1.7342762,24.79321,6.4319305,15.964666,6.3972025,7.982337,9.1007595,5.472461,-0.40364584,2.1306317,2.9478989,37.37141,17.917904,17.722662,8.939287,10.985393,8.350429,8.297654,8.723766,7.418938,8.351335,7.1993203,6.717193,6.2552376,-364.81293,173.17023,47.696922,59.266003,47.1576,50.17907,23.524845,35.812885,38.10488,39.00566,27.631165,22.439207,21.730225,-821.82697,0.0,-58.622158,-3.1358378,-19.298168,0.0,-23.956604,-32.21619,-15.567196,-19.466726,-25.346478,-25.437473,-20.779175,-521.2997,104.4043,5.4926815,24.066406,3.1792512,13.817356,8.221283,10.031559,8.607648,3.875531,-0.6375438,2.7768967,2.9981248,-1.1748946,-0.31764743,-0.947053,0.3484187,1.1466444,1.2603943,-1.073233,-1.3459458,0.45044023,1.3347062,0.3279817,-0.7748003,-0.31412935,15.820646,5.9371967,0.07215476,1.2305102,0.93348145,1.3922391,1.0197339,2.7365751,1.3975172,3.159624,1.6570759,2.223401,1.2718458,1,AUG_1_XC832979 - sabiá-laranjeira - Turdus rufiventris.wav
-537.6627,98.237404,-3.4384801,24.958275,4.87512,16.156012,5.175606,8.257118,8.14257,5.700846,-0.6328587,2.329245,2.6500347,84.781136,31.026024,17.260681,10.72756,10.996171,9.145548,8.245845,8.810718,7.589251,8.366514,7.1112943,6.7061753,6.2409143,-367.95172,176.19789,44.704376,59.479187,49.036034,51.26414,24.532928,35.2525,36.274094,39.743397,28.157276,24.544638,22.75764,-832.5882,0.0,-58.50437,-2.3954268,-19.230244,0.0,-23.962261,-30.697895,-15.738913,-18.377226,-23.827496,-25.63219,-21.38199,-530.3319,105.91896,2.6378121,25.53887,1.1470127,14.565941,6.959068,10.399252,7.708032,4.216226,-0.38279277,2.708131,2.318811,-2.585349,-1.8280509,-1.0069478,-0.36201546,1.266534,0.8557119,-0.92000437,-1.1552738,0.5210187,1.4001746,0.36390513,-0.69843656,-0.287909,6.82685,4.2636743,0.3453753,0.8639746,1.3020191,1.1034031,0.8465252,2.143577,1.1587176,3.321876,1.8477459,2.427112,1.4594436,1,AUG_2_XC832979 - sabiá-laranjeira - Turdus rufiventris.wav
-511.4588,103.20177,-1.6865034,24.822182,6.4440985,15.985225,6.4130955,8.003451,9.117466,5.484973,-0.40556931,2.1194649,2.9429295,36.66802,17.53382,17.79742,8.895604,10.986934,8.333973,8.304199,8.724751,7.4137487,8.360771,7.202936,6.7198443,6.2646637,-367.3063,173.96857,46.90101,59.30014,46.358124,51.13176,24.62918,36.538185,38.023094,39.62426,28.187445,24.072094,21.95572,-826.6411,0.0,-58.29299,-2.8147173,-18.92454,0.0,-23.406048,-31.798582,-17.035791,-19.01638,-26.36359,-25.519253,-21.887697,-521.29785,104.32806,5.4872546,24.15568,3.2801166,13.895664,8.169876,9.882254,8.655544,3.9132266,-0.71175814,2.7855244,2.853375,-0.83748794,-0.089570515,-0.9254438,0.38141447,1.1431023,1.269484,-1.0739915,-1.3455194,0.44564554,1.332322,0.32873365,-0.77270204,-0.30930835,13.405928,5.1690083,0.08126855,1.2437587,0.9205141,1.4089222,1.0318098,2.7302985,1.3932776,3.1491919,1.6718178,2.2245522,1.3215961,1,AUG_3_XC832979 - sabiá-laranjeira - Turdus rufiventris.wav
-317.7085,68.49785,20.528072,28.37725,17.385263,15.089911,13.528173,12.052521,6.3019466,11.56694,4.7152004,9.070709,3.1580784,14.064251,10.631189,9.494272,10.082741,9.596524,8.971294,7.7848005,9.377233,10.829688,11.388693,11.3796625,7.8431926,6.4413657,-282.1422,98.388176,54.631622,78.4039,40.689728,41.82952,44.465405,50.40178,33.540173,82.93676,20.354881,55.658913,20.893764,-500.5646,25.640854,-6.188698,-8.649771,-16.62682,-31.466587,-3.5640535,-39.948395,-63.416016,-13.95363,-62.55049,-7.4705524,-23.283504,-318.2093,68.95975,20.0622,27.018162,17.088593,15.434134,12.577799,12.477732,7.0892925,9.654669,6.9310765,8.298473,3.8229933,-5.455231,-0.7695366,0.33547541,0.8024821,-0.37226704,-1.1143205,0.82942,-1.0726696,-2.8601108,3.3272917,-3.2558692,2.6936302,-1.0778903,71.93413,2.2951407,0.56449604,2.9485054,0.8348949,4.4299893,1.4107533,6.4953423,13.608681,15.205034,12.904898,11.744051,2.8646202,1,XC84303 - sabiá-laranjeira - Turdus rufiventris.wav
-327.75165,66.48857,20.077986,29.141813,17.774193,15.624779,13.72739,12.469828,7.2296796,11.260896,5.6073766,9.362713,3.4170244,15.440275,10.038876,9.580593,9.8570595,9.884738,8.657355,7.6520343,9.870618,9.861922,10.466904,10.798203,8.045491,7.0595083,-289.8831,98.462166,56.99996,79.24968,41.81694,43.279522,41.090485,55.573105,39.818718,87.911545,21.087265,60.082596,21.891678,-546.9184,27.09111,-7.7866488,4.714754,-18.349895,-23.074991,-3.130981,-39.02872,-60.790977,-14.999456,-64.24481,-10.724104,-28.395046,-328.22424,66.82557,19.640686,27.756577,17.739836,15.220893,13.062763,13.453359,7.47747,9.909122,7.5100374,8.677395,4.2421513,-7.2867913,-0.41520372,0.26827052,1.1587383,-0.40138882,-0.6614284,0.5901876,-0.97231716,-2.5240602,3.354722,-3.2976832,2.5143733,-1.0711025,102.86601,1.5264297,0.68477964,3.1037116,0.69149923,3.1984243,0.81188107,6.0192003,14.828625,18.224741,14.483709,11.715981,2.809513,1,AUG_0_XC84303 - sabiá-laranjeira - Turdus rufiventris.wav
-248.34229,27.80335,15.668367,23.63826,11.154419,18.296547,7.6750865,15.168012,4.0352783,13.875775,2.5653577,12.506086,1.862446,7.2056484,8.745155,7.0409884,7.1346593,7.090734,6.258606,5.8727612,6.277969,5.921836,5.7620463,6.496301,4.7947836,4.8072515,-223.30893,53.648872,38.36274,50.633133,35.142204,40.843636,25.944403,33.52466,16.648434,45.53714,17.192362,29.7027,17.358625,-304.887,-10.760117,-1.0332344,7.9201956,-13.62074,2.8555694,-6.2002087,-7.1059055,-25.036312,-0.3707777,-33.626446,-1.2003276,-12.865253,-248.84402,26.988901,14.973978,22.752983,10.560627,17.983896,7.4870787,15.24604,4.3914394,13.485379,2.9852662,12.306553,2.2096248,-0.5888781,-0.36321074,0.60497314,0.8845456,0.36347112,0.45528686,0.23452504,-0.24894895,-1.1007687,1.0809056,-1.6349517,0.14612004,-0.10596877,9.8962145,2.4891992,0.29503822,0.9714153,0.95419073,0.46548986,-0.1475153,0.41043139,3.295919,3.981451,5.400096,0.63480735,0.15180779,1,AUG_1_XC84303 - sabiá-laranjeira - Turdus rufiventris.wav
-354.29898,61.405273,18.633694,25.660812,15.806145,13.6531,12.421571,10.997132,5.8431926,10.542331,4.422801,8.385726,3.158068,97.54471,21.567095,10.63889,12.486337,10.397704,9.519261,8.335558,9.577706,10.468712,11.125895,11.018193,7.912951,6.112564,-287.9603,98.18992,53.8219,75.53164,41.37818,39.027596,43.81569,46.040226,33.852203,82.8347,20.610012,56.320282,21.356743,-665.6888,0.0,-7.29353,-7.240906,-18.452202,-26.254147,-3.3097925,-40.837036,-60.72522,-15.490252,-61.254723,-7.272724,-23.187527,-326.14594,67.191185,19.316807,25.677002,15.815446,14.266926,11.9874325,11.548155,6.637981,9.113045,6.630904,7.8646984,2.9802022,-2.8031752,-1.8600458,0.122216105,0.032091346,-0.27426583,-0.7208754,0.6337121,-0.8653182,-2.7081108,3.2066875,-3.2260268,2.480835,-0.91431963,6.039051,2.9340377,0.10051298,1.3495436,0.110820055,2.0406456,0.8736453,4.69104,13.250635,14.911461,13.352615,10.394812,2.7690492,1,AUG_2_XC84303 - sabiá-laranjeira - Turdus rufiventris.wav
-267.0358,25.981773,23.34997,21.914211,17.654764,14.426285,13.193839,10.827365,9.412869,9.518165,7.3234334,8.220125,5.7399187,8.330129,9.099291,7.937532,8.37556,8.36295,7.1365147,6.043669,6.584614,6.2554264,6.5938907,6.845949,5.8717,5.0902624,-238.1497,53.804035,52.722946,52.733326,43.18952,36.542637,27.66671,24.580761,25.640556,39.68888,23.005083,39.43043,18.23397,-340.1828,-7.656028,5.0545254,1.6445632,-7.302517,-2.9719503,-2.4544961,-17.388226,-27.457228,-10.079985,-24.879253,-4.648106,-14.322342,-267.69934,25.952093,21.644855,20.865015,17.423922,14.469084,13.314264,11.311978,9.779861,9.262661,7.7185936,7.758844,6.01672,-1.3234285,-0.31168702,0.8749153,0.6883159,0.051025514,0.20146607,-0.11752824,-0.6841986,-0.9702236,0.4678797,-1.1972309,1.1554855,-0.59023243,16.263647,1.544682,0.9849136,0.74423385,0.2935214,-0.25023413,-0.438761,1.066153,4.2887487,2.0881233,3.56675,4.1223865,0.9165125,1,AUG_3_XC84303 - sabiá-laranjeira - Turdus rufiventris.wav
-248.83498,116.33374,2.5559676,12.123919,-2.6299613,-5.026531,2.431465,2.226489,-5.3165493,-1.1198765,1.6981795,-4.3421125,-1.0518366,7.4683294,4.223078,7.5803065,5.733684,6.536915,6.6750913,4.5165467,6.203771,4.7342577,4.878597,4.693958,4.7675443,4.4096975,-220.61075,129.80981,18.26778,33.27902,17.106441,11.50946,14.545381,20.95676,6.036622,10.622862,18.564516,9.110444,12.951988,-272.42877,102.491394,-19.588425,-1.7002951,-19.123869,-29.19797,-9.184022,-12.199919,-18.130411,-19.405674,-10.803019,-17.939247,-16.001,-249.26196,116.39535,4.0469804,11.619841,-3.242928,-3.8908758,2.4119954,1.0475852,-5.443519,-0.76126796,1.6567199,-4.592979,-0.9464725,0.35632586,0.029026913,-0.6116295,0.5946183,0.39443758,-0.69166994,0.10558836,0.7309504,-0.017462146,-0.56136966,0.24550068,0.26332727,-0.15250072,0.18693686,0.19983101,-0.06459093,0.75789356,-0.016765833,0.2093234,-0.17578697,0.35876513,0.0043199062,0.7820523,0.62763715,0.043671608,0.436764,1,XC939060 - sabiá-laranjeira - Turdus rufiventris rufiventris.wav
-254.69037,114.88419,2.7497122,12.246034,-2.919027,-4.977213,2.239939,2.3711848,-5.466944,-1.2016909,1.5918653,-4.1936245,-1.2542232,7.6944175,4.5236154,7.8139143,5.820814,6.702195,6.9184327,4.7375255,6.440068,4.740925,5.143727,4.8955927,4.9694295,4.8259354,-226.29523,129.80394,21.367859,34.515797,17.129461,10.093385,15.747541,22.894682,6.430148,11.863985,19.049376,11.078342,12.805183,-280.42093,101.16216,-19.666704,-1.2699585,-18.734623,-29.978949,-10.490763,-13.140245,-19.328018,-18.54471,-12.057617,-17.065617,-17.209362,-254.98083,115.0573,4.0369406,11.746332,-3.7034388,-3.7891812,2.2292275,1.2358712,-5.5925064,-1.0534587,1.7052419,-4.544693,-1.1851553,0.2494614,0.05108904,-0.553286,0.5961593,0.44991204,-0.67195445,0.05906901,0.6967732,0.057894085,-0.43759313,0.23588274,0.25572324,-0.15919136,0.17749691,0.26855874,-0.1313672,0.7746699,-0.013202667,0.20391774,-0.090501785,0.32521868,0.043287277,0.53146696,0.37870026,0.13978982,0.058644533,1,AUG_0_XC939060 - sabiá-laranjeira - Turdus rufiventris rufiventris.wav
-181.90378,47.746082,19.364286,6.0282426,-1.0340012,-2.6006112,0.485036,-0.28280336,-2.2901795,-1.1071968,-1.0946743,-2.2375305,-2.1394238,6.2724395,3.641972,4.134213,4.115371,3.6325965,4.1208415,3.924745,4.2282495,3.792852,4.224949,4.0658126,3.9623916,4.054332,-163.37744,56.90856,31.503176,18.679749,11.712112,7.0289245,11.671556,12.085402,10.787203,11.055475,10.398125,10.989918,11.256529,-253.89551,35.93917,7.793086,-4.573695,-10.814734,-14.7265625,-9.593271,-12.107614,-14.318656,-15.013241,-11.627293,-18.419058,-12.56171,-181.79138,47.911755,19.65506,5.796978,-1.09419,-2.2666528,0.33823583,-0.2301189,-2.187272,-1.0768173,-1.1575255,-2.3291695,-2.2054067,-3.2506864,-0.20865281,-0.20088108,0.22179796,0.17349198,-0.3431071,0.17095004,0.118543394,-0.033737864,-0.23817255,0.047892455,-0.07838412,0.1702092,37.332893,-0.07119322,-0.06302619,-0.1647315,0.17092633,-0.19891596,-0.17866588,-0.16646409,0.16522384,0.46015763,-0.051534176,0.98334193,0.11323142,1,AUG_1_XC939060 - sabiá-laranjeira - Turdus rufiventris rufiventris.wav
-251.14224,116.109695,2.7056906,12.656913,-2.2243373,-4.778561,2.3605473,2.0724123,-5.253575,-1.1830355,1.2937003,-4.4222007,-1.0818532,8.419688,4.2672186,7.6228995,5.825082,6.5322075,6.801731,4.5653453,6.277557,4.739989,4.9758253,4.697125,4.7929664,4.4992995,-221.53943,130.53879,18.957584,34.345543,17.886333,11.979031,14.158455,21.565228,6.323702,10.674784,18.251125,9.588324,12.291343,-322.5327,103.23427,-20.046669,-1.4196503,-19.640173,-27.90797,-9.741446,-12.757183,-18.508217,-19.751766,-11.159208,-17.853308,-15.809874,-251.44872,116.12201,4.0049534,12.162867,-2.7816226,-3.675168,2.2305412,1.1710389,-5.3967686,-0.95157224,1.1734867,-4.6831565,-1.0674129,-1.015105,0.07877867,-0.6281165,0.5995049,0.3660657,-0.6651113,0.08722546,0.72058654,-0.01615188,-0.4857246,0.28847957,0.27355146,-0.18938307,10.655786,0.24943995,-0.054475307,0.7582722,0.023699999,0.099024296,-0.14589095,0.3672247,0.019556046,0.64029574,0.65398645,0.08038616,0.31414962,1,AUG_2_XC939060 - sabiá-laranjeira - Turdus rufiventris rufiventris.wav
-248.88333,116.3387,2.569389,12.149599,-2.6154363,-5.0371633,2.4323883,2.228842,-5.307176,-1.1211759,1.6976587,-4.340999,-1.0498203,7.7253323,4.2428565,7.5777946,5.710775,6.5367975,6.6774125,4.520889,6.2017493,4.723751,4.8825316,4.690934,4.756837,4.425026,-221.41609,130.0239,18.872517,33.332706,17.390179,11.747599,14.446041,21.445473,6.2287107,10.588962,18.67509,9.271574,13.113542,-296.74393,102.57779,-20.246014,-1.884763,-18.854614,-29.381554,-9.496506,-12.180737,-18.132439,-19.402777,-11.520098,-17.57797,-15.514139,-249.26758,116.410484,3.9212008,11.569902,-3.3437784,-4.0182905,2.3688731,1.1312487,-5.4848413,-0.81470716,1.6179154,-4.5655975,-0.8693365,-0.12487607,0.018482411,-0.6173878,0.60768926,0.39289254,-0.6879575,0.11463011,0.7378293,-0.010151334,-0.5482297,0.24122907,0.2760938,-0.14128456,2.7993803,0.16644478,-0.051309586,0.7612674,-0.009329796,0.2018807,-0.163872,0.37407923,-0.0022892952,0.75187206,0.62468886,0.035215378,0.3634975,1,AUG_3_XC939060 - sabiá-laranjeira - Turdus rufiventris rufiventris.wav
-394.5134,74.84454,15.849513,3.2813623,11.781636,-11.192834,6.691807,-3.8573341,11.980161,-0.3046142,12.689787,5.547179,3.2609513,23.664713,18.144978,14.57186,16.124884,13.588008,11.7543545,11.136136,10.3203125,10.448198,8.543376,10.295368,7.4549017,10.049181,-309.4536,138.39096,63.715134,42.21488,48.169548,11.770153,40.99292,29.300232,50.98653,29.768557,47.134693,36.71552,36.986046,-435.1123,9.967794,-36.0856,-55.55852,-48.85238,-53.917854,-32.656586,-39.56826,-21.55708,-29.692146,-16.192526,-20.67315,-28.660957,-400.23825,70.14134,17.765533,5.71745,11.350922,-8.197348,8.479155,-4.7001953,11.351163,0.5768088,12.526208,4.6341743,4.100994,1.1980013,1.1192633,-0.4585993,-0.78422016,-0.13523127,-1.0381112,-0.7028023,0.24309778,0.28902757,-0.45320687,0.114676334,0.44576406,-0.18007798,1.3338947,1.1201868,0.0010769367,0.95511127,0.85719347,0.90617967,0.7111225,0.46170664,0.8540933,0.561049,0.35233998,0.44128227,0.64510226,1,XC940072 - sabiá-laranjeira - Turdus rufiventris.wav
-351.9111,41.628143,15.056069,6.936974,6.059778,-4.018989,0.31415293,3.0692885,6.8228364,3.8861177,8.749807,6.2300715,3.7954872,19.094904,15.505008,10.783985,13.031319,11.875893,10.216599,9.223654,8.08121,8.223747,7.138847,8.150446,6.368319,8.0057125,-278.0466,98.70164,41.729813,37.347336,40.732887,20.319206,25.84236,31.309322,39.55973,30.985565,39.683823,35.827198,38.325867,-398.88544,5.4081373,-24.976435,-45.867683,-48.3201,-43.542442,-36.73286,-21.708717,-16.535082,-20.163208,-15.944714,-14.960258,-24.859674,-356.9829,37.230797,16.863504,8.728617,6.547343,-1.7551475,1.7574936,2.4338918,6.1701016,4.419249,8.451424,5.816537,4.62596,1.5168443,1.4547677,-0.5610264,-1.049901,-0.4644368,-0.9217614,-0.88673264,0.24176566,0.40485978,-0.35091588,0.22832051,0.37688154,-0.22158626,2.1007743,1.7678652,0.28060436,1.8531356,1.1432347,0.8718455,1.3429284,0.3612218,0.9738631,0.752022,0.6525297,0.783134,1.3391361,1,AUG_0_XC940072 - sabiá-laranjeira - Turdus rufiventris.wav
-281.40918,19.017254,2.8288038,10.391641,0.22676212,4.5426493,-5.625598,6.864036,-0.40266854,7.9109497,-0.29429165,10.442691,-0.31575733,11.5191765,10.970019,6.844697,6.993398,8.289466,7.690042,7.533418,6.0822616,5.4419518,5.611682,5.472966,4.8473186,5.3596907,-229.9633,62.34339,21.325258,31.346348,29.79866,25.882023,14.029409,25.448135,24.289932,33.004097,21.323574,29.924967,21.071857,-317.5497,3.1432352,-21.899061,-22.962101,-36.86487,-27.72985,-34.913464,-17.497292,-16.584364,-10.568087,-19.151657,-5.027513,-17.248451,-284.65656,15.858023,3.4481823,10.860786,0.78308654,5.6833115,-4.266513,7.15114,-1.0035516,8.203467,-0.41205707,10.04501,-0.48213357,1.6497468,1.7464112,-0.39769575,-0.97551906,-0.71465,-0.9828226,-0.9040837,-0.42322525,0.68835765,-0.1892678,0.07406771,0.48236474,0.23376547,2.8326159,2.7698932,0.29418707,2.5869117,1.975245,1.5647788,1.0163245,1.1116886,1.1608162,0.8570442,0.77264047,0.6311643,0.72494745,1,AUG_1_XC940072 - sabiá-laranjeira - Turdus rufiventris.wav
